Numeric,Analytic
0.512396,0.512396
0.512984,0.512984
0.513571,0.513571
0.514156,0.514156
0.51474,0.51474
0.515322,0.515322
0.515902,0.515902
0.516481,0.516481
0.517058,0.517059
0.517634,0.517635
0.518209,0.518209
0.518781,0.518782
0.519353,0.519353
0.519922,0.519922
0.52049,0.520491
0.521057,0.521057
0.521622,0.521622
0.522186,0.522186
0.522748,0.522748
0.523308,0.523308
0.523867,0.523867
0.524425,0.524425
0.52498,0.524981
0.525535,0.525535
0.526088,0.526088
0.526639,0.526639
0.527189,0.527189
0.527738,0.527738
0.528284,0.528285
0.52883,0.52883
0.529374,0.529374
0.529916,0.529916
0.530457,0.530457
0.530997,0.530997
0.531535,0.531535
0.532071,0.532072
0.532606,0.532607
0.53314,0.53314
0.533672,0.533672
0.534203,0.534203
0.534732,0.534732
0.53526,0.53526
0.535786,0.535786
0.536311,0.536311
0.536834,0.536835
0.537356,0.537357
0.537877,0.537877
0.538396,0.538396
0.538914,0.538914
0.53943,0.53943
0.539945,0.539945
0.540458,0.540458
0.54097,0.54097
0.54148,0.541481
0.541989,0.54199
0.542497,0.542497
0.543003,0.543004
0.543508,0.543508
0.544012,0.544012
0.544514,0.544514
0.545014,0.545015
0.545514,0.545514
0.546011,0.546012
0.546508,0.546508
0.547003,0.547003
0.547497,0.547497
0.547989,0.547989
0.54848,0.54848
0.548969,0.548969
0.549457,0.549458
0.549944,0.549944
0.55043,0.55043
0.550914,0.550914
0.551396,0.551396
0.551878,0.551878
0.552357,0.552358
0.552836,0.552836
0.553313,0.553313
0.553789,0.553789
0.554264,0.554264
0.554737,0.554737
0.555209,0.555209
0.555679,0.555679
0.556148,0.556148
0.556616,0.556616
0.557082,0.557083
0.557548,0.557548
0.558011,0.558012
0.558474,0.558474
0.558935,0.558935
0.559395,0.559395
0.559853,0.559854
0.560311,0.560311
0.560767,0.560767
0.561221,0.561221
0.561674,0.561675
0.562126,0.562127
0.562577,0.562577
0.563026,0.563027
0.563475,0.563475
0.563921,0.563921
0.564367,0.564367
0.564811,0.564811
0.565254,0.565254
0.565696,0.565696
0.566136,0.566136
0.566575,0.566575
0.567013,0.567013
0.567449,0.567449
0.567884,0.567885
0.568318,0.568319
0.568751,0.568751
0.569183,0.569183
0.569613,0.569613
0.570042,0.570042
0.570469,0.57047
0.570896,0.570896
0.571321,0.571321
0.571745,0.571745
0.572168,0.572168
0.572589,0.572589
0.573009,0.573009
0.573428,0.573428
0.573846,0.573846
0.574262,0.574262
0.574678,0.574678
0.575092,0.575092
0.575504,0.575505
0.575916,0.575916
0.576326,0.576326
0.576735,0.576736
0.577143,0.577143
0.57755,0.57755
0.577955,0.577956
0.57836,0.57836
0.578763,0.578763
0.579165,0.579165
0.579565,0.579565
0.579965,0.579965
0.580363,0.580363
0.58076,0.58076
0.581156,0.581156
0.581551,0.581551
0.581944,0.581944
0.582336,0.582337
0.582728,0.582728
0.583117,0.583118
0.583506,0.583506
0.583894,0.583894
0.58428,0.58428
0.584666,0.584666
0.58505,0.58505
0.585432,0.585433
0.585814,0.585814
0.586195,0.586195
0.586574,0.586574
0.586953,0.586953
0.58733,0.58733
0.587706,0.587706
0.58808,0.588081
0.588454,0.588454
0.588827,0.588827
0.589198,0.589198
0.589568,0.589568
0.589937,0.589937
0.590305,0.590305
0.590672,0.590672
0.591038,0.591038
0.591402,0.591402
0.591766,0.591766
0.592128,0.592128
0.592489,0.592489
0.592849,0.592849
0.593208,0.593208
0.593566,0.593566
0.593923,0.593923
0.594278,0.594279
0.594633,0.594633
0.594986,0.594986
0.595338,0.595339
0.59569,0.59569
0.59604,0.59604
0.596389,0.596389
0.596737,0.596737
0.597083,0.597084
0.597429,0.597429
0.597774,0.597774
0.598117,0.598117
0.59846,0.59846
0.598801,0.598801
0.599141,0.599141
0.59948,0.599481
0.599818,0.599819
0.600156,0.600156
0.600491,0.600492
0.600826,0.600827
0.60116,0.60116
0.601493,0.601493
0.601825,0.601825
0.602155,0.602155
0.602485,0.602485
0.602813,0.602814
0.603141,0.603141
0.603467,0.603467
0.603793,0.603793
0.604117,0.604117
0.60444,0.60444
0.604762,0.604762
0.605083,0.605084
0.605404,0.605404
0.605723,0.605723
0.606041,0.606041
0.606358,0.606358
0.606674,0.606674
0.606989,0.606989
0.607303,0.607303
0.607615,0.607616
0.607927,0.607928
0.608238,0.608238
0.608548,0.608548
0.608857,0.608857
0.609165,0.609165
0.609471,0.609472
0.609777,0.609777
0.610082,0.610082
0.610386,0.610386
0.610688,0.610689
0.61099,0.61099
0.611291,0.611291
0.611591,0.611591
0.611889,0.61189
0.612187,0.612187
0.612484,0.612484
0.61278,0.61278
0.613074,0.613075
0.613368,0.613368
0.613661,0.613661
0.613953,0.613953
0.614244,0.614244
0.614533,0.614534
0.614822,0.614822
0.61511,0.61511
0.615397,0.615397
0.615683,0.615683
0.615968,0.615968
0.616252,0.616252
0.616535,0.616535
0.616817,0.616817
0.617098,0.617098
0.617378,0.617379
0.617658,0.617658
0.617936,0.617936
0.618213,0.618213
0.618489,0.61849
0.618765,0.618765
0.619039,0.619039
0.619313,0.619313
0.619585,0.619585
0.619857,0.619857
0.620127,0.620128
0.620397,0.620397
0.620666,0.620666
0.620934,0.620934
0.621201,0.621201
0.621467,0.621467
0.621732,0.621732
0.621996,0.621996
0.622259,0.622259
0.622521,0.622521
0.622782,0.622783
0.623043,0.623043
0.623302,0.623302
0.623561,0.623561
0.623818,0.623819
0.624075,0.624075
0.624331,0.624331
0.624586,0.624586
0.62484,0.62484
0.625093,0.625093
0.625345,0.625345
0.625597,0.625597
0.625847,0.625847
0.626096,0.626097
0.626345,0.626345
0.626593,0.626593
0.626839,0.62684
0.627085,0.627086
0.62733,0.627331
0.627575,0.627575
0.627818,0.627818
0.62806,0.62806
0.628302,0.628302
0.628542,0.628542
0.628782,0.628782
0.629021,0.629021
0.629259,0.629259
0.629496,0.629496
0.629732,0.629732
0.629967,0.629968
0.630202,0.630202
0.630435,0.630436
0.630668,0.630668
0.6309,0.6309
0.631131,0.631131
0.631361,0.631361
0.63159,0.631591
0.631819,0.631819
0.632046,0.632047
0.632273,0.632273
0.632499,0.632499
0.632724,0.632724
0.632948,0.632948
0.633172,0.633172
0.633394,0.633394
0.633616,0.633616
0.633836,0.633837
0.634056,0.634057
0.634275,0.634276
0.634494,0.634494
0.634711,0.634711
0.634928,0.634928
0.635144,0.635144
0.635359,0.635359
0.635573,0.635573
0.635786,0.635786
0.635998,0.635999
0.63621,0.63621
0.636421,0.636421
0.636631,0.636631
0.63684,0.63684
0.637048,0.637049
0.637256,0.637256
0.637463,0.637463
0.637669,0.637669
0.637874,0.637874
0.638078,0.638078
0.638281,0.638282
0.638484,0.638484
0.638686,0.638686
0.638887,0.638887
0.639087,0.639088
0.639287,0.639287
0.639485,0.639486
0.639683,0.639684
0.63988,0.639881
0.640077,0.640077
0.640272,0.640272
0.640467,0.640467
0.640661,0.640661
0.640854,0.640854
0.641046,0.641047
0.641238,0.641238
0.641429,0.641429
0.641619,0.641619
0.641808,0.641808
0.641996,0.641997
0.642184,0.642184
0.642371,0.642371
0.642557,0.642557
0.642742,0.642743
0.642927,0.642927
0.643111,0.643111
0.643294,0.643294
0.643476,0.643476
0.643658,0.643658
0.643838,0.643839
0.644018,0.644019
0.644198,0.644198
0.644376,0.644376
0.644554,0.644554
0.644731,0.644731
0.644907,0.644907
0.645083,0.645083
0.645257,0.645257
0.645431,0.645431
0.645604,0.645605
0.645777,0.645777
0.645949,0.645949
0.64612,0.64612
0.64629,0.64629
0.646459,0.64646
0.646628,0.646628
0.646796,0.646796
0.646963,0.646964
0.64713,0.64713
0.647296,0.647296
0.647461,0.647461
0.647625,0.647626
0.647789,0.647789
0.647952,0.647952
0.648114,0.648114
0.648276,0.648276
0.648436,0.648437
0.648596,0.648597
0.648756,0.648756
0.648914,0.648914
0.649072,0.649072
0.649229,0.649229
0.649386,0.649386
0.649541,0.649542
0.649696,0.649697
0.649851,0.649851
0.650004,0.650005
0.650157,0.650158
0.65031,0.65031
0.650461,0.650461
0.650612,0.650612
0.650762,0.650762
0.650911,0.650911
0.65106,0.65106
0.651208,0.651208
0.651355,0.651355
0.651502,0.651502
0.651648,0.651648
0.651793,0.651793
0.651938,0.651938
0.652081,0.652082
0.652225,0.652225
0.652367,0.652367
0.652509,0.652509
0.65265,0.65265
0.65279,0.652791
0.65293,0.65293
0.653069,0.653069
0.653208,0.653208
0.653345,0.653345
0.653482,0.653483
0.653619,0.653619
0.653754,0.653755
0.653889,0.65389
0.654024,0.654024
0.654157,0.654158
0.65429,0.654291
0.654423,0.654423
0.654555,0.654555
0.654686,0.654686
0.654816,0.654816
0.654946,0.654946
0.655075,0.655075
0.655203,0.655203
0.655331,0.655331
0.655458,0.655458
0.655584,0.655585
0.65571,0.65571
0.655835,0.655835
0.65596,0.65596
0.656084,0.656084
0.656207,0.656207
0.656329,0.656329
0.656451,0.656451
0.656572,0.656573
0.656693,0.656693
0.656813,0.656813
0.656932,0.656933
0.657051,0.657051
0.657169,0.657169
0.657286,0.657287
0.657403,0.657403
0.657519,0.65752
0.657635,0.657635
0.65775,0.65775
0.657864,0.657864
0.657978,0.657978
0.658091,0.658091
0.658203,0.658203
0.658315,0.658315
0.658426,0.658426
0.658537,0.658537
0.658646,0.658647
0.658756,0.658756
0.658864,0.658865
0.658972,0.658973
0.65908,0.65908
0.659187,0.659187
0.659293,0.659293
0.659398,0.659399
0.659503,0.659504
0.659608,0.659608
0.659712,0.659712
0.659815,0.659815
0.659917,0.659917
0.660019,0.660019
0.660121,0.660121
0.660221,0.660221
0.660321,0.660322
0.660421,0.660421
0.66052,0.66052
0.660618,0.660618
0.660716,0.660716
0.660813,0.660813
0.66091,0.66091
0.661006,0.661006
0.661101,0.661101
0.661196,0.661196
0.66129,0.66129
0.661384,0.661384
0.661477,0.661477
0.661569,0.661569
0.661661,0.661661
0.661752,0.661752
0.661843,0.661843
0.661933,0.661933
0.662023,0.662023
0.662111,0.662112
0.6622,0.6622
0.662288,0.662288
0.662375,0.662375
0.662462,0.662462
0.662548,0.662548
0.662633,0.662633
0.662718,0.662718
0.662802,0.662803
0.662886,0.662886
0.662969,0.66297
0.663052,0.663052
0.663134,0.663134
0.663216,0.663216
0.663297,0.663297
0.663377,0.663377
0.663457,0.663457
0.663536,0.663537
0.663615,0.663615
0.663693,0.663693
0.663771,0.663771
0.663848,0.663848
0.663924,0.663925
0.664,0.664001
0.664076,0.664076
0.664151,0.664151
0.664225,0.664225
0.664299,0.664299
0.664372,0.664372
0.664445,0.664445
0.664517,0.664517
0.664588,0.664589
0.664659,0.66466
0.66473,0.66473
0.6648,0.6648
0.664869,0.66487
0.664938,0.664938
0.665007,0.665007
0.665074,0.665075
0.665142,0.665142
0.665208,0.665209
0.665275,0.665275
0.66534,0.665341
0.665405,0.665406
0.66547,0.66547
0.665534,0.665534
0.665598,0.665598
0.665661,0.665661
0.665723,0.665723
0.665785,0.665785
0.665847,0.665847
0.665908,0.665908
0.665968,0.665968
0.666028,0.666028
0.666087,0.666088
0.666146,0.666146
0.666205,0.666205
0.666262,0.666263
0.66632,0.66632
0.666377,0.666377
0.666433,0.666433
0.666489,0.666489
0.666544,0.666544
0.666599,0.666599
0.666653,0.666653
0.666707,0.666707
0.66676,0.66676
0.666813,0.666813
0.666865,0.666865
0.666916,0.666917
0.666968,0.666968
0.667018,0.667019
0.667069,0.667069
0.667118,0.667119
0.667168,0.667168
0.667216,0.667216
0.667264,0.667265
0.667312,0.667312
0.667359,0.66736
0.667406,0.667406
0.667452,0.667453
0.667498,0.667498
0.667543,0.667544
0.667588,0.667588
0.667632,0.667633
0.667676,0.667677
0.66772,0.66772
0.667762,0.667763
0.667805,0.667805
0.667847,0.667847
0.667888,0.667888
0.667929,0.667929
0.667969,0.667969
0.668009,0.668009
0.668049,0.668049
0.668088,0.668088
0.668126,0.668126
0.668164,0.668164
0.668202,0.668202
0.668239,0.668239
0.668275,0.668276
0.668311,0.668312
0.668347,0.668347
0.668382,0.668382
0.668417,0.668417
0.668451,0.668451
0.668485,0.668485
0.668518,0.668519
0.668551,0.668551
0.668583,0.668584
0.668615,0.668616
0.668647,0.668647
0.668678,0.668678
0.668708,0.668709
0.668738,0.668739
0.668768,0.668768
0.668797,0.668797
0.668826,0.668826
0.668854,0.668854
0.668882,0.668882
0.668909,0.668909
0.668936,0.668936
0.668962,0.668963
0.668988,0.668989
0.669014,0.669014
0.669039,0.669039
0.669064,0.669064
0.669088,0.669088
0.669111,0.669112
0.669135,0.669135
0.669158,0.669158
0.66918,0.66918
0.669202,0.669202
0.669223,0.669224
0.669244,0.669245
0.669265,0.669265
0.669285,0.669285
0.669305,0.669305
0.669324,0.669324
0.669343,0.669343
0.669361,0.669362
0.669379,0.66938
0.669397,0.669397
0.669414,0.669414
0.669431,0.669431
0.669447,0.669447
0.669463,0.669463
0.669478,0.669478
0.669493,0.669493
0.669508,0.669508
0.669522,0.669522
0.669535,0.669536
0.669549,0.669549
0.669561,0.669562
0.669574,0.669574
0.669586,0.669586
0.669597,0.669597
0.669608,0.669609
0.669619,0.669619
0.669629,0.66963
0.669639,0.669639
0.669649,0.669649
0.669658,0.669658
0.669666,0.669666
0.669674,0.669675
0.669682,0.669682
0.669689,0.66969
0.669696,0.669697
0.669703,0.669703
0.669709,0.669709
0.669715,0.669715
0.66972,0.66972
0.669725,0.669725
0.669729,0.66973
0.669733,0.669734
0.669737,0.669737
0.66974,0.669741
0.669743,0.669743
0.669746,0.669746
0.669748,0.669748
0.669749,0.669749
0.66975,0.669751
0.669751,0.669751
0.669752,0.669752
0.669752,0.669752
0.669751,0.669752
0.669751,0.669751
0.669749,0.66975
0.669748,0.669748
0.669746,0.669746
0.669743,0.669744
0.669741,0.669741
0.669738,0.669738
0.669734,0.669734
0.66973,0.66973
0.669726,0.669726
0.669721,0.669721
0.669716,0.669716
0.66971,0.669711
0.669704,0.669705
0.669698,0.669698
0.669692,0.669692
0.669684,0.669685
0.669677,0.669677
0.669669,0.669669
0.669661,0.669661
0.669652,0.669653
0.669643,0.669644
0.669634,0.669634
0.669624,0.669625
0.669614,0.669614
0.669604,0.669604
0.669593,0.669593
0.669582,0.669582
0.66957,0.66957
0.669558,0.669558
0.669546,0.669546
0.669533,0.669533
0.66952,0.66952
0.669506,0.669506
0.669492,0.669493
0.669478,0.669478
0.669464,0.669464
0.669449,0.669449
0.669433,0.669433
0.669417,0.669418
0.669401,0.669402
0.669385,0.669385
0.669368,0.669368
0.669351,0.669351
0.669333,0.669334
0.669315,0.669316
0.669297,0.669297
0.669279,0.669279
0.66926,0.66926
0.66924,0.66924
0.66922,0.669221
0.6692,0.669201
0.66918,0.66918
0.669159,0.669159
0.669138,0.669138
0.669116,0.669117
0.669094,0.669095
0.669072,0.669072
0.66905,0.66905
0.669027,0.669027
0.669003,0.669004
0.66898,0.66898
0.668956,0.668956
0.668931,0.668932
0.668907,0.668907
0.668882,0.668882
0.668856,0.668856
0.668831,0.668831
0.668804,0.668805
0.668778,0.668778
0.668751,0.668751
0.668724,0.668724
0.668697,0.668697
0.668669,0.668669
0.668641,0.668641
0.668612,0.668612
0.668583,0.668583
0.668554,0.668554
0.668524,0.668525
0.668495,0.668495
0.668464,0.668465
0.668434,0.668434
0.668403,0.668403
0.668372,0.668372
0.66834,0.66834
0.668308,0.668308
0.668276,0.668276
0.668243,0.668244
0.66821,0.668211
0.668177,0.668177
0.668144,0.668144
0.66811,0.66811
0.668075,0.668076
0.668041,0.668041
0.668006,0.668006
0.667971,0.667971
0.667935,0.667935
0.667899,0.667899
0.667863,0.667863
0.667826,0.667827
0.66779,0.66779
0.667752,0.667753
0.667715,0.667715
0.667677,0.667677
0.667639,0.667639
0.6676,0.6676
0.667561,0.667562
0.667522,0.667523
0.667483,0.667483
0.667443,0.667443
0.667403,0.667403
0.667363,0.667363
0.667322,0.667322
0.667281,0.667281
0.667239,0.66724
0.667198,0.667198
0.667156,0.667156
0.667113,0.667114
0.667071,0.667071
0.667028,0.667028
0.666984,0.666985
0.666941,0.666941
0.666897,0.666897
0.666853,0.666853
0.666808,0.666808
0.666763,0.666764
0.666718,0.666718
0.666673,0.666673
0.666627,0.666627
0.666581,0.666581
0.666535,0.666535
0.666488,0.666488
0.666441,0.666441
0.666394,0.666394
0.666346,0.666346
0.666298,0.666298
0.66625,0.66625
0.666201,0.666202
0.666153,0.666153
0.666104,0.666104
0.666054,0.666054
0.666004,0.666005
0.665954,0.665955
0.665904,0.665904
0.665853,0.665854
0.665803,0.665803
0.665751,0.665752
0.6657,0.6657
0.665648,0.665648
0.665596,0.665596
0.665544,0.665544
0.665491,0.665491
0.665438,0.665438
0.665385,0.665385
0.665331,0.665331
0.665277,0.665277
0.665223,0.665223
0.665169,0.665169
0.665114,0.665114
0.665059,0.665059
0.665004,0.665004
0.664948,0.664948
0.664892,0.664892
0.664836,0.664836
0.664779,0.66478
0.664723,0.664723
0.664666,0.664666
0.664608,0.664608
0.664551,0.664551
0.664493,0.664493
0.664435,0.664435
0.664376,0.664376
0.664317,0.664318
0.664258,0.664259
0.664199,0.664199
0.664139,0.66414
0.66408,0.66408
0.664019,0.66402
0.663959,0.663959
0.663898,0.663899
0.663837,0.663838
0.663776,0.663776
0.663715,0.663715
0.663653,0.663653
0.663591,0.663591
0.663528,0.663528
0.663466,0.663466
0.663403,0.663403
0.66334,0.66334
0.663276,0.663276
0.663212,0.663213
0.663148,0.663149
0.663084,0.663084
0.663019,0.66302
0.662955,0.662955
0.66289,0.66289
0.662824,0.662824
0.662759,0.662759
0.662693,0.662693
0.662627,0.662627
0.66256,0.66256
0.662493,0.662494
0.662426,0.662427
0.662359,0.662359
0.662292,0.662292
0.662224,0.662224
0.662156,0.662156
0.662088,0.662088
0.662019,0.662019
0.66195,0.66195
0.661881,0.661881
0.661812,0.661812
0.661742,0.661742
0.661672,0.661673
0.661602,0.661603
0.661532,0.661532
0.661461,0.661461
0.66139,0.661391
0.661319,0.661319
0.661248,0.661248
0.661176,0.661176
0.661104,0.661104
0.661032,0.661032
0.66096,0.66096
0.660887,0.660887
0.660814,0.660814
0.660741,0.660741
0.660667,0.660668
0.660594,0.660594
0.66052,0.66052
0.660445,0.660446
0.660371,0.660371
0.660296,0.660297
0.660221,0.660222
