Numeric,Analytic
0.667081,0.667082
0.666995,0.666996
0.666908,0.666908
0.666819,0.66682
0.666729,0.66673
0.666638,0.666639
0.666546,0.666547
0.666452,0.666453
0.666358,0.666359
0.666262,0.666263
0.666165,0.666166
0.666066,0.666067
0.665967,0.665968
0.665866,0.665867
0.665764,0.665765
0.665661,0.665662
0.665557,0.665557
0.665451,0.665452
0.665344,0.665345
0.665237,0.665237
0.665128,0.665128
0.665017,0.665018
0.664906,0.664907
0.664794,0.664795
0.66468,0.664681
0.664565,0.664566
0.664449,0.66445
0.664332,0.664333
0.664214,0.664215
0.664095,0.664096
0.663974,0.663975
0.663853,0.663854
0.66373,0.663731
0.663607,0.663607
0.663482,0.663483
0.663356,0.663357
0.663229,0.66323
0.663101,0.663102
0.662972,0.662972
0.662841,0.662842
0.66271,0.662711
0.662577,0.662578
0.662444,0.662445
0.662309,0.66231
0.662174,0.662175
0.662037,0.662038
0.661899,0.6619
0.661761,0.661762
0.661621,0.661622
0.66148,0.661481
0.661338,0.661339
0.661195,0.661196
0.661051,0.661052
0.660906,0.660907
0.66076,0.660761
0.660613,0.660614
0.660465,0.660466
0.660316,0.660317
0.660166,0.660167
0.660015,0.660016
0.659863,0.659864
0.65971,0.659711
0.659556,0.659557
0.659402,0.659402
0.659246,0.659246
0.659089,0.65909
0.658931,0.658932
0.658772,0.658773
0.658612,0.658613
0.658451,0.658452
0.65829,0.658291
0.658127,0.658128
0.657964,0.657964
0.657799,0.6578
0.657634,0.657634
0.657467,0.657468
0.6573,0.657301
0.657131,0.657132
0.656962,0.656963
0.656792,0.656793
0.656621,0.656622
0.656449,0.65645
0.656276,0.656277
0.656103,0.656103
0.655928,0.655929
0.655752,0.655753
0.655576,0.655577
0.655399,0.655399
0.65522,0.655221
0.655041,0.655042
0.654861,0.654862
0.65468,0.654681
0.654499,0.654499
0.654316,0.654317
0.654132,0.654133
0.653948,0.653949
0.653763,0.653764
0.653577,0.653578
0.65339,0.653391
0.653202,0.653203
0.653013,0.653014
0.652824,0.652825
0.652634,0.652635
0.652443,0.652443
0.652251,0.652252
0.652058,0.652059
0.651864,0.651865
0.65167,0.651671
0.651475,0.651475
0.651278,0.651279
0.651082,0.651082
0.650884,0.650885
0.650685,0.650686
0.650486,0.650487
0.650286,0.650287
0.650085,0.650086
0.649883,0.649884
0.649681,0.649682
0.649477,0.649478
0.649273,0.649274
0.649069,0.649069
0.648863,0.648864
0.648657,0.648657
0.648449,0.64845
0.648241,0.648242
0.648033,0.648034
0.647823,0.647824
0.647613,0.647614
0.647402,0.647403
0.64719,0.647191
0.646978,0.646979
0.646765,0.646765
0.646551,0.646551
0.646336,0.646337
0.64612,0.646121
0.645904,0.645905
0.645687,0.645688
0.64547,0.64547
0.645251,0.645252
0.645032,0.645033
0.644812,0.644813
0.644592,0.644593
0.64437,0.644371
0.644148,0.644149
0.643926,0.643927
0.643702,0.643703
0.643478,0.643479
0.643253,0.643254
0.643028,0.643029
0.642802,0.642803
0.642575,0.642576
0.642347,0.642348
0.642119,0.64212
0.64189,0.641891
0.64166,0.641661
0.64143,0.641431
0.641199,0.6412
0.640967,0.640968
0.640735,0.640736
0.640502,0.640503
0.640268,0.640269
0.640034,0.640035
0.639799,0.6398
0.639564,0.639564
0.639327,0.639328
0.63909,0.639091
0.638853,0.638854
0.638614,0.638615
0.638376,0.638376
0.638136,0.638137
0.637896,0.637897
0.637655,0.637656
0.637414,0.637414
0.637171,0.637172
0.636929,0.63693
0.636685,0.636686
0.636441,0.636442
0.636197,0.636198
0.635952,0.635952
0.635706,0.635707
0.635459,0.63546
0.635212,0.635213
0.634965,0.634966
0.634716,0.634717
0.634468,0.634468
0.634218,0.634219
0.633968,0.633969
0.633717,0.633718
0.633466,0.633467
0.633214,0.633215
0.632962,0.632963
0.632709,0.63271
0.632455,0.632456
0.632201,0.632202
0.631946,0.631947
0.631691,0.631692
0.631435,0.631436
0.631178,0.631179
0.630921,0.630922
0.630664,0.630664
0.630405,0.630406
0.630147,0.630147
0.629887,0.629888
0.629627,0.629628
0.629367,0.629368
0.629106,0.629107
0.628844,0.628845
0.628582,0.628583
0.628319,0.62832
0.628056,0.628057
0.627792,0.627793
0.627528,0.627529
0.627263,0.627264
0.626998,0.626999
0.626732,0.626733
0.626465,0.626466
0.626198,0.626199
0.625931,0.625932
0.625663,0.625664
0.625394,0.625395
0.625125,0.625126
0.624855,0.624856
0.624585,0.624586
0.624315,0.624316
0.624044,0.624044
0.623772,0.623773
0.6235,0.6235
0.623227,0.623228
0.622954,0.622955
0.62268,0.622681
0.622406,0.622407
0.622131,0.622132
0.621856,0.621857
0.62158,0.621581
0.621304,0.621305
0.621027,0.621028
0.62075,0.620751
0.620472,0.620473
0.620194,0.620195
0.619915,0.619916
0.619636,0.619637
0.619357,0.619357
0.619076,0.619077
0.618796,0.618797
0.618515,0.618516
0.618233,0.618234
0.617951,0.617952
0.617669,0.61767
0.617386,0.617387
0.617102,0.617103
0.616818,0.616819
0.616534,0.616535
0.616249,0.61625
0.615964,0.615965
0.615678,0.615679
0.615392,0.615393
0.615106,0.615106
0.614818,0.614819
0.614531,0.614532
0.614243,0.614244
0.613955,0.613955
0.613666,0.613666
0.613376,0.613377
0.613087,0.613087
0.612796,0.612797
0.612506,0.612507
0.612215,0.612215
0.611923,0.611924
0.611631,0.611632
0.611339,0.61134
0.611046,0.611047
0.610753,0.610754
0.610459,0.61046
0.610165,0.610166
0.609871,0.609871
0.609576,0.609577
0.60928,0.609281
0.608985,0.608985
0.608689,0.608689
0.608392,0.608393
0.608095,0.608096
0.607798,0.607798
0.6075,0.607501
0.607202,0.607202
0.606903,0.606904
0.606604,0.606605
0.606304,0.606305
0.606005,0.606005
0.605704,0.605705
0.605404,0.605405
0.605103,0.605104
0.604801,0.604802
0.6045,0.6045
0.604197,0.604198
0.603895,0.603896
0.603592,0.603593
0.603288,0.603289
0.602985,0.602986
0.602681,0.602681
0.602376,0.602377
0.602071,0.602072
0.601766,0.601767
0.60146,0.601461
0.601154,0.601155
0.600848,0.600849
0.600541,0.600542
0.600234,0.600235
0.599926,0.599927
0.599619,0.599619
0.59931,0.599311
0.599002,0.599002
0.598693,0.598693
0.598383,0.598384
0.598074,0.598074
0.597764,0.597764
0.597453,0.597454
0.597142,0.597143
0.596831,0.596832
0.59652,0.596521
0.596208,0.596209
0.595896,0.595897
0.595583,0.595584
0.59527,0.595271
0.594957,0.594958
0.594644,0.594644
0.59433,0.59433
0.594015,0.594016
0.593701,0.593702
0.593386,0.593387
0.593071,0.593071
0.592755,0.592756
0.592439,0.59244
0.592123,0.592123
0.591806,0.591807
0.591489,0.59149
0.591172,0.591173
0.590854,0.590855
0.590536,0.590537
0.590218,0.590219
0.589899,0.5899
0.58958,0.589581
0.589261,0.589262
0.588942,0.588942
0.588622,0.588623
0.588302,0.588302
0.587981,0.587982
0.58766,0.587661
0.587339,0.58734
0.587018,0.587018
0.586696,0.586697
0.586374,0.586374
0.586051,0.586052
0.585729,0.585729
0.585406,0.585406
0.585082,0.585083
0.584759,0.584759
0.584435,0.584435
0.58411,0.584111
0.583786,0.583787
0.583461,0.583462
0.583136,0.583137
0.58281,0.582811
0.582485,0.582485
0.582159,0.582159
0.581832,0.581833
0.581506,0.581507
0.581179,0.58118
0.580852,0.580852
0.580524,0.580525
0.580196,0.580197
0.579868,0.579869
0.57954,0.579541
0.579211,0.579212
0.578882,0.578883
0.578553,0.578554
0.578224,0.578224
0.577894,0.577895
0.577564,0.577565
0.577234,0.577234
0.576903,0.576904
0.576572,0.576573
0.576241,0.576242
0.575909,0.57591
0.575578,0.575579
0.575246,0.575247
0.574914,0.574914
0.574581,0.574582
0.574248,0.574249
0.573915,0.573916
0.573582,0.573583
0.573248,0.573249
0.572914,0.572915
0.57258,0.572581
0.572246,0.572247
0.571911,0.571912
0.571576,0.571577
0.571241,0.571242
0.570906,0.570907
0.57057,0.570571
0.570234,0.570235
0.569898,0.569899
0.569562,0.569562
0.569225,0.569226
0.568888,0.568889
0.568551,0.568552
0.568213,0.568214
0.567876,0.567877
0.567538,0.567539
0.5672,0.5672
0.566861,0.566862
0.566523,0.566523
0.566184,0.566184
0.565845,0.565845
0.565505,0.565506
0.565165,0.565166
0.564826,0.564826
0.564485,0.564486
0.564145,0.564146
0.563804,0.563805
0.563464,0.563464
0.563123,0.563123
0.562781,0.562782
0.56244,0.562441
0.562098,0.562099
0.561756,0.561757
0.561414,0.561415
0.561071,0.561072
0.560729,0.560729
0.560386,0.560386
0.560043,0.560043
0.559699,0.5597
0.559356,0.559356
0.559012,0.559012
0.558668,0.558668
0.558323,0.558324
0.557979,0.55798
0.557634,0.557635
0.557289,0.55729
0.556944,0.556945
0.556599,0.5566
0.556253,0.556254
0.555907,0.555908
0.555561,0.555562
0.555215,0.555216
0.554869,0.554869
0.554522,0.554523
0.554175,0.554176
0.553828,0.553829
0.553481,0.553482
0.553133,0.553134
0.552786,0.552786
0.552438,0.552438
0.55209,0.55209
0.551741,0.551742
0.551393,0.551393
0.551044,0.551045
0.550695,0.550696
0.550346,0.550347
0.549997,0.549997
0.549647,0.549648
0.549297,0.549298
0.548947,0.548948
0.548597,0.548598
0.548247,0.548247
0.547896,0.547897
0.547545,0.547546
0.547195,0.547195
0.546843,0.546844
0.546492,0.546493
0.546141,0.546141
0.545789,0.54579
0.545437,0.545438
0.545085,0.545086
0.544733,0.544733
0.54438,0.544381
0.544027,0.544028
0.543675,0.543675
0.543321,0.543322
0.542968,0.542969
0.542615,0.542616
0.542261,0.542262
0.541907,0.541908
0.541553,0.541554
0.541199,0.5412
0.540845,0.540846
0.54049,0.540491
0.540136,0.540137
0.539781,0.539782
0.539426,0.539427
0.539071,0.539071
0.538715,0.538716
0.53836,0.53836
0.538004,0.538005
0.537648,0.537649
0.537292,0.537293
0.536936,0.536936
0.536579,0.53658
0.536222,0.536223
0.535866,0.535866
0.535509,0.535509
0.535151,0.535152
0.534794,0.534795
0.534437,0.534437
0.534079,0.53408
0.533721,0.533722
0.533363,0.533364
0.533005,0.533006
0.532647,0.532647
0.532288,0.532289
0.53193,0.53193
0.531571,0.531571
0.531212,0.531212
0.530853,0.530853
0.530493,0.530494
0.530134,0.530134
0.529774,0.529775
0.529414,0.529415
0.529054,0.529055
0.528694,0.528695
0.528334,0.528335
0.527974,0.527974
0.527613,0.527614
0.527252,0.527253
0.526891,0.526892
0.52653,0.526531
0.526169,0.52617
0.525808,0.525808
0.525446,0.525447
0.525084,0.525085
0.524723,0.524723
0.524361,0.524361
0.523999,0.523999
0.523636,0.523637
0.523274,0.523275
0.522911,0.522912
0.522549,0.522549
0.522186,0.522186
0.521823,0.521823
0.521459,0.52146
0.521096,0.521097
0.520733,0.520733
0.520369,0.52037
0.520005,0.520006
0.519641,0.519642
0.519277,0.519278
0.518913,0.518914
0.518549,0.51855
0.518184,0.518185
0.51782,0.517821
0.517455,0.517456
0.51709,0.517091
0.516725,0.516726
0.51636,0.516361
0.515995,0.515995
0.515629,0.51563
0.515264,0.515264
0.514898,0.514899
0.514532,0.514533
0.514166,0.514167
0.5138,0.513801
0.513434,0.513435
0.513067,0.513068
0.512701,0.512702
0.512334,0.512335
0.511967,0.511968
0.511601,0.511601
0.511233,0.511234
0.510866,0.510867
0.510499,0.5105
0.510132,0.510132
0.509764,0.509765
0.509396,0.509397
0.509028,0.509029
0.508661,0.508661
0.508292,0.508293
0.507924,0.507925
0.507556,0.507557
0.507187,0.507188
0.506819,0.50682
0.50645,0.506451
0.506081,0.506082
0.505712,0.505713
0.505343,0.505344
0.504974,0.504975
0.504605,0.504605
0.504235,0.504236
0.503866,0.503866
0.503496,0.503497
0.503126,0.503127
0.502756,0.502757
0.502386,0.502387
0.502016,0.502017
0.501646,0.501646
0.501275,0.501276
0.500905,0.500906
0.500534,0.500535
0.500163,0.500164
0.499793,0.499793
0.499422,0.499422
0.499051,0.499051
0.498679,0.49868
0.498308,0.498309
0.497937,0.497937
0.497565,0.497566
0.497193,0.497194
0.496822,0.496822
0.49645,0.49645
0.496078,0.496078
0.495706,0.495706
0.495333,0.495334
0.494961,0.494962
0.494589,0.494589
0.494216,0.494217
0.493843,0.493844
0.493471,0.493471
0.493098,0.493098
0.492725,0.492725
0.492352,0.492352
0.491978,0.491979
0.491605,0.491606
0.491232,0.491232
0.490858,0.490859
0.490484,0.490485
0.490111,0.490111
0.489737,0.489738
0.489363,0.489364
0.488989,0.48899
0.488615,0.488615
0.488241,0.488241
0.487866,0.487867
0.487492,0.487492
0.487117,0.487118
0.486743,0.486743
0.486368,0.486368
0.485993,0.485994
0.485618,0.485619
0.485243,0.485244
0.484868,0.484868
0.484493,0.484493
0.484117,0.484118
0.483742,0.483742
0.483366,0.483367
0.482991,0.482991
0.482615,0.482616
0.482239,0.48224
0.481863,0.481864
0.481487,0.481488
0.481111,0.481112
0.480735,0.480735
0.480358,0.480359
0.479982,0.479983
0.479606,0.479606
0.479229,0.47923
0.478852,0.478853
0.478476,0.478476
0.478099,0.478099
0.477722,0.477722
0.477345,0.477345
0.476968,0.476968
0.47659,0.476591
0.476213,0.476214
0.475836,0.475836
0.475458,0.475459
0.475081,0.475081
0.474703,0.474703
0.474325,0.474326
0.473947,0.473948
0.473569,0.47357
0.473191,0.473192
0.472813,0.472814
0.472435,0.472436
0.472057,0.472057
0.471678,0.471679
0.4713,0.4713
0.470921,0.470922
0.470543,0.470543
0.470164,0.470165
0.469785,0.469786
0.469406,0.469407
0.469027,0.469028
0.468648,0.468649
0.468269,0.46827
0.46789,0.467891
0.467511,0.467511
0.467131,0.467132
0.466752,0.466752
0.466372,0.466373
0.465993,0.465993
0.465613,0.465614
0.465233,0.465234
0.464853,0.464854
0.464473,0.464474
0.464093,0.464094
0.463713,0.463714
0.463333,0.463334
0.462953,0.462953
0.462572,0.462573
0.462192,0.462193
0.461812,0.461812
0.461431,0.461432
0.46105,0.461051
0.46067,0.46067
0.460289,0.460289
0.459908,0.459909
0.459527,0.459528
0.459146,0.459147
0.458765,0.458766
0.458384,0.458384
0.458002,0.458003
0.457621,0.457622
0.45724,0.45724
0.456858,0.456859
0.456477,0.456477
0.456095,0.456096
0.455713,0.455714
0.455332,0.455332
0.45495,0.45495
0.454568,0.454569
0.454186,0.454187
0.453804,0.453805
0.453422,0.453422
0.45304,0.45304
0.452657,0.452658
0.452275,0.452276
0.451893,0.451893
0.45151,0.451511
0.451128,0.451128
0.450745,0.450746
0.450362,0.450363
0.44998,0.44998
0.449597,0.449597
0.449214,0.449215
0.448831,0.448832
0.448448,0.448449
0.448065,0.448066
0.447682,0.447682
0.447299,0.447299
0.446915,0.446916
0.446532,0.446533
0.446149,0.446149
0.445765,0.445766
0.445381,0.445382
0.444998,0.444998
0.444614,0.444615
0.44423,0.444231
0.443847,0.443847
0.443463,0.443463
0.443079,0.443079
0.442695,0.442695
0.442311,0.442311
0.441927,0.441927
0.441543,0.441543
0.441158,0.441159
0.440774,0.440775
0.44039,0.44039
0.440005,0.440006
0.439621,0.439621
0.439236,0.439237
